tweet_id,month,text,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count,retweeted_status,img_num,p1,p1_conf,p1_dog
828372645993398273,2,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12,12,10,Alexander,,11883,2730,,1,Malamute,0.663047,True
828046555563323392,2,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H,13,10,Sailer,,11070,2660,,3,Patio,0.272972,False
828011680017821696,2,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11,11,10,Brutus,,9787,2000,,1,American_Staffordshire_Terrier,0.936662,True
827933404142436356,2,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12,12,10,Kona,pupper,18882,4844,,2,German_Shepherd,0.8061149999999999,True
827653905312006145,2,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12,12,10,Boots,,14612,2798,,1,Collie,0.285555,True
827600520311402496,2,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13,13,10,Tucker,,7065,865,,1,Pembroke,0.325638,True
827324948884643840,2,This is Ralphie. He's being treated for an overactive funny bone,12,10,Ralphie,,14968,2812,,1,Golden_Retriever,0.352486,True
827199976799354881,2,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13,13,10,Charlie,,10013,2064,,4,Great_Dane,0.8696809999999999,True
826958653328592898,2,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12,12,10,Loki,doggo,20345,4618,,1,Golden_Retriever,0.6173890000000001,True
826848821049180160,2,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13,13,10,Cupid,doggo,34084,9357,,4,Great_Pyrenees,0.858764,True
826598365270007810,2,This is Pawnd... James Pawnd. He's suave af. 13,13,10,Pawnd,,9460,2183,,1,French_Bulldog,0.628119,True
826476773533745153,1,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12,12,10,Pilot,doggo,17396,3896,,1,German_Shepherd,0.7418600000000001,True
826240494070030336,1,We only rate dogs. Please don't send in any more non,11,10,,,12543,2424,,1,French_Bulldog,0.903048,True
826204788643753985,1,Here's a little more info on Dew,13,10,,doggo,4602,856,,2,Labrador_Retriever,0.782058,True
826115272272650244,1,This is Ike. He's demonstrating the pupmost restraint. 13,13,10,Ike,,14755,2875,,1,Tennis_Ball,0.997071,False
825876512159186944,1,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11,11,10,Mo,,9931,1738,,1,Shopping_Cart,0.995941,False
825829644528148480,1,This is Toby. He just found out you only pretend to throw the ball sometimes. H,12,10,Toby,,12034,2338,,2,Great_Pyrenees,0.8534069999999999,True
825535076884762624,1,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14,14,10,,puppo,54018,16368,,1,Rottweiler,0.681495,True
825147591692263424,1,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13,13,10,Sweet,,17278,4191,,1,Pekinese,0.354823,True
825026590719483904,1,Say hello to Pablo. He's one gorgeous puppo. A true 12,12,10,Pablo,puppo,5914,1168,,2,Eskimo_Dog,0.524454,True
824796380199809024,1,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11,11,10,Bailey,,0,5108,retweet,2,Gas_Pump,0.676439,False
824775126675836928,1,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12,12,10,Scooter,,14074,3278,,1,Border_Terrier,0.610499,True
824663926340194305,1,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13,13,10,Wilson,,9947,1649,,1,English_Setter,0.526488,True
824325613288833024,1,Retweet the h,13,10,,pupper,11193,9899,,1,Pembroke,0.990793,True
824297048279236611,1,This is Nala. She got in trouble. One h,11,10,Nala,,14239,3572,,2,Teddy,0.58823,False
823939628516474880,1,This is Cash. He's officially given pup on today. 12,12,10,Cash,,10065,2541,,1,Schipperke,0.234076,True
823699002998870016,1,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12,12,10,Winston,,13223,2336,,1,Cairn,0.203999,True
823581115634085888,1,This is Crawford. He's quite h,11,10,Crawford,,12282,2448,,1,Dingo,0.280949,False
823322678127919110,1,This is Wyatt. He's got the fastest paws in the West. H,11,10,Wyatt,,14841,3720,,2,Cowboy_Boot,0.990253,False
823269594223824897,1,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11,11,10,,,0,9242,retweet,1,Samoyed,0.585441,True
822975315408461824,1,This is Albus. He's soaked as h,12,10,Albus,,16385,3200,,1,Bathtub,0.331098,False
822872901745569793,1,Here's a super supportive puppo participating in the Toronto  ,13,10,,puppo,124182,39954,,1,Lakeland_Terrier,0.196015,True
822859134160621569,1,This is Hobbes. He was told he was going to the park. Ended up at the vet. H,12,10,Hobbes,,12468,2111,,1,Malinois,0.332897,True
822647212903690241,1,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13,13,10,Paisley,,0,5959,retweet,1,Samoyed,0.4167689999999999,True
822610361945911296,1,Please stop sending in non,12,10,,,13986,2736,,1,Cocker_Spaniel,0.6644869999999999,True
822489057087389700,1,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13,13,10,Paisley,,17135,5959,,1,Samoyed,0.4167689999999999,True
822462944365645825,1,This is Gabe. He was the unequivocal embodiment of a dream meme,14,10,Gabe,pupper,26332,13164,,3,Pomeranian,0.960199,True
822244816520155136,1,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11,11,10,,,33136,9242,,1,Samoyed,0.585441,True
821886076407029760,1,This is Jimison. He was just called a good boy. 13,13,10,Jimison,,10686,2144,,1,Golden_Retriever,0.266238,True
821813639212650496,1,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12,12,10,Hercules,,0,3127,retweet,1,Saint_Bernard,0.995143,True
821765923262631936,1,This is Duchess. She uses dark doggo forces to levitate her toys. 13,13,10,Duchess,doggo,7912,1557,,1,Golden_Retriever,0.980071,True
821522889702862852,1,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13,13,10,Harlso,,7576,1633,,1,Doberman,0.7635390000000001,True
821407182352777218,1,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14,14,10,Sundance,doggo,11111,3996,,1,Irish_Setter,0.5054960000000001,True
821149554670182400,1,This is Luca. He got caught howling. H,12,10,Luca,,8116,1826,,1,German_Shepherd,0.515933,True
821107785811234820,1,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11,11,10,,doggo,9080,1976,,1,Pomeranian,0.85659,True
821044531881721856,1,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12,12,10,Flash,,11969,2127,,1,Old_English_Sheepdog,0.14802,True
820749716845686786,1,Meet Sunny. He can take down a polar bear in one fell swoop. Fr,13,10,Sunny,,29863,9229,,2,Golden_Retriever,0.8380120000000001,True
820690176645140481,1,The floofs have been released I repeat the floofs have been released. 84,13,10,,,11595,3004,,2,West_Highland_White_Terrier,0.872064,True
820446719150292993,1,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13,13,10,Peaches,,0,2398,retweet,3,Golden_Retriever,0.938048,True
820314633777061888,1,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14,14,10,,,3163,523,,2,Gordon_Setter,0.940724,True
820078625395449857,1,I've never wanted to go to a camp more in my entire life. 12,12,10,,,18671,5798,,3,School_Bus,0.999833,False
819952236453363712,1,This is Oliver. He has dreams of being a service puppo so he can help his owner. 13,13,10,Oliver,puppo,5019,1082,,1,American_Staffordshire_Terrier,0.925505,True
819924195358416896,1,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11,11,10,,doggo,12245,4551,,1,Bathtub,0.100896,False
819711362133872643,1,This is Howie. He just bloomed. 11,11,10,Howie,,12631,2878,,2,Acorn_Squash,0.8487040000000001,False
819588359383371776,1,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13,13,10,Jazzy,,9166,1870,,1,Cardigan,0.5479350000000001,True
819347104292290561,1,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12,12,10,Anna,,6850,1117,,3,Rottweiler,0.909106,True
819227688460238848,1,This is Finn. He's wondering if you come here often. Fr,12,10,Finn,,21810,6247,,1,Border_Terrier,0.482452,True
819015337530290176,1,RT @dog_rates: This is Bo. He was a very good First Doggo. 14,14,10,Bo,doggo,0,34568,retweet,1,Standard_Poodle,0.351308,True
819015331746349057,1,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14,14,10,Sunny,doggo,0,17810,retweet,4,Prison,0.907083,False
819006400881917954,1,This is Sunny. She was also a very good First Doggo. 14,14,10,Sunny,doggo,43064,17810,,4,Prison,0.907083,False
819004803107983360,1,This is Bo. He was a very good First Doggo. 14,14,10,Bo,doggo,82742,34568,,1,Standard_Poodle,0.351308,True
818627210458333184,1,Meet Wafer. He represents every fiber of my being. 13,13,10,Wafer,,21246,7064,,1,Labrador_Retriever,0.384188,True
818614493328580609,1,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12,12,10,Bear,,9310,2356,,4,Chihuahua,0.450722,True
818588835076603904,1,RT @dog_rates: This is Chelsea. She forgot how to dog. 11,11,10,Chelsea,pupper,0,5702,retweet,1,Norwegian_Elkhound,0.372202,True
818536468981415936,1,This is Tom. He's a silly dog. Known for his unconventional swing style. One h,11,10,Tom,,10282,2274,,1,Swing,0.999403,False
818259473185828864,1,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12,12,10,Florence,,10429,2090,,1,Miniature_Schnauzer,0.367368,True
818145370475810820,1,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11,11,10,Autumn,,11625,2371,,1,Golden_Retriever,0.621931,True
817827839487737858,1,This is Buddy. He ran into a glass door once. Now he's h,13,10,Buddy,,48682,25150,,1,Cocker_Spaniel,0.387608,True
817777686764523521,1,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13",13,10,Dido,doggo,10233,2522,,1,Curly-Coated_Retriever,0.733256,True
817536400337801217,1,Say hello to Eugene ,12,10,Eugene,,11134,2732,,2,Pug,0.971358,True
817423860136083457,1,This is Ken. His cheeks are magic. 13,13,10,Ken,,31895,13609,,1,Ice_Bear,0.3362,False
817415592588222464,1,Meet Strudel. He's rather h,11,10,Strudel,,5301,890,,1,Doberman,0.806163,True
817181837579653120,1,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13,13,10,,pupper,0,7876,retweet,1,Tibetan_Mastiff,0.506312,True
817171292965273600,1,This is Tebow. He kindly requests that you put down the coffee and play with him. 13,13,10,Tebow,,8317,1871,,1,Golden_Retriever,0.295483,True
817120970343411712,1,Name a more iconic quartet... I'll wait. 13,13,10,,,11554,2415,,1,Saluki,0.568809,True
817056546584727552,1,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11,11,10,Chloe,,8146,1519,,1,Kelpie,0.8644149999999999,True
816829038950027264,1,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12,12,10,Betty,puppo,0,4396,retweet,1,Dishwasher,0.700466,False
816816676327063552,1,This is Timber. He misses Christmas. Specifically the presents part. 12,12,10,Timber,,9488,1898,,1,Malamute,0.668164,True
816697700272001025,1,This is Binky. She appears to be rather h,12,10,Binky,,9251,2059,,1,Chihuahua,0.756992,True
816450570814898180,1,Meet Moose. He doesn't want his friend to go back to college. 13,13,10,Moose,,28739,7470,,1,Web_Site,0.352857,False
816336735214911488,1,This is Dudley. He found a flower and now he's a queen. 11,11,10,Dudley,,8171,1804,,1,Labrador_Retriever,0.91933,True
816091915477250048,1,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12,12,10,Comet,,8487,1992,,3,Pomeranian,0.967345,True
816014286006976512,1,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11,11,10,Larry,,0,4889,retweet,1,English_Setter,0.677408,True
815990720817401858,1,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11,11,10,Jack,,4693,944,,1,Chihuahua,0.428756,True
815966073409433600,1,Here's a pupper with squeaky hiccups. Please enjoy. 13,13,10,,pupper,21152,7876,,1,Tibetan_Mastiff,0.506312,True
815736392542261248,1,This is Akumi. It's his birthday. He received many lickable gifts. 11,11,10,Akumi,,9313,2123,,3,Border_Collie,0.5489069999999999,True
815639385530101762,1,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12,12,10,Titan,,7829,1556,,1,German_Shepherd,0.8179529999999999,True
815390420867969024,1,Happy New Year from the squad,13,10,,,9833,3574,,1,Restaurant,0.279846,False
814986499976527872,12,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11,11,10,Cooper,pupper,7259,1187,,1,Dalmatian,0.999828,True
814638523311648768,12,This is Olivia. She's a passionate advocate of candid selfies. 12,12,10,Olivia,,10699,2527,,2,Golden_Retriever,0.650814,True
814530161257443328,12,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12,12,10,Alf,,8222,1742,,1,Miniature_Poodle,0.626913,True
814153002265309185,12,This is Oshie. He's ready to party. Bought that case himself. 12,12,10,Oshie,,27283,8116,,1,Golden_Retriever,0.490068,True
813944609378369540,12,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11,11,10,Bruce,,0,2960,retweet,1,Labrador_Retriever,0.427742,True
813910438903693312,12,This is Chubbs. He dug a hole and now he's stuck in it. Dang h,11,10,Chubbs,doggo,8860,1735,,1,Siberian_Husky,0.6993550000000001,True
813812741911748608,12,Meet Gary,14,10,Gary,,34660,13044,,1,French_Bulldog,0.709146,True
813800681631023104,12,This is Sky. She's learning how to roll her R's. 12,12,10,Sky,,7886,1650,,1,Malamute,0.501159,True
813217897535406080,12,Here is Atlas. He went all out this year. 13,13,10,Atlas,,17705,6852,,1,Samoyed,0.905972,True
813202720496779264,12,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11,11,10,,doggo,8774,1706,,1,Cocker_Spaniel,0.701852,True
813187593374461952,12,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13,13,10,,,18850,4048,,1,Golden_Retriever,0.888181,True
813172488309972993,12,This is Eleanor. She winks like she knows many things that you don't. 12,12,10,Eleanor,,8816,1809,,1,Doormat,0.954844,False
813157409116065792,12,This is Layla. It is her first Christmas. She got to be one of the presents. 12,12,10,Layla,,7387,2066,,2,Siamese_Cat,0.8439110000000001,False
813142292504645637,12,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13,13,10,,,8091,2245,,3,Beagle,0.848735,True
813127251579564032,12,Here's an anonymous doggo that appears to be very done with Christmas. 11,11,10,,doggo,11220,2924,,1,Norwegian_Elkhound,0.4324159999999999,True
813112105746448384,12,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12,12,10,Toby,,9800,2571,,1,Dingo,0.287369,False
813096984823349248,12,This is Rocky. He got triple,11,10,Rocky,doggo,10046,3391,,1,Great_Dane,0.128056,True
813081950185472002,12,This is Baron. He's officially festive as h,11,10,Baron,,9426,2598,,2,Doberman,0.909951,True
813066809284972545,12,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12,12,10,Tyr,,7547,1830,,1,Toy_Terrier,0.7764,True
813051746834595840,12,This is Bauer. He had nothing to do with the cookies that disappeared. 13,13,10,Bauer,,19931,6866,,1,Golden_Retriever,0.914804,True
812781120811126785,12,This is Swagger. He's the Cleveland Browns ambassador. Hype as h,10,10,Swagger,,7160,1787,,1,Bull_Mastiff,0.989316,True
812709060537683968,12,This is Brandi and Harley. They are practicing their caroling for later. Both 12,12,10,Brandi,,6296,1354,,1,Irish_Setter,0.326873,True
812503143955202048,12,I'm happy to inform you all that Jake is in excellent hands. 13,13,10,,,5746,1148,,2,Loupe,0.546856,False
812466873996607488,12,This is Mary. She's desperately trying to recreate her Coachella experience.   12,12,10,Mary,,7576,1802,,1,Bath_Towel,0.0998035,False
812372279581671427,12,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13,13,10,Moe,,12947,3428,,2,Golden_Retriever,0.7848729999999999,True
811985624773361665,12,Say hello to Ted. He accidentally opened the front facing camera. 11,11,10,Ted,,6922,1312,,1,Staffordshire_Bullterrier,0.6105729999999999,True
811744202451197953,12,This is Halo. She likes watermelon. 13,13,10,Halo,,7163,1479,,1,Pekinese,0.386082,True
811627233043480576,12,This is Augie. He's a savage. Doesn't give a h,10,10,Augie,,12086,2856,,1,Beagle,0.39628,True
811386762094317568,12,This is Craig. That's actually a normal sized fence he's stuck on. H,11,10,Craig,pupper,19890,5990,,1,Pembroke,0.804177,True
810984652412424192,12,Meet Sam. She smiles 24,13,10,Sam,,5061,1335,,1,Golden_Retriever,0.8713420000000001,True
810896069567610880,12,This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11,11,10,Hunter,,8552,1646,,1,Flat-Coated_Retriever,0.8208040000000001,True
810657578271330305,12,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11,11,10,Pavlov,,10435,2471,,1,Malamute,0.753521,True
810284430598270976,12,This is Phil. He's a father. A very good father too. 13,13,10,Phil,,33349,10504,,1,Malamute,0.620768,True
810254108431155201,12,This is Gus. He likes to be close to you,12,10,Gus,,13989,3169,,1,Staffordshire_Bullterrier,0.292556,True
809920764300447744,12,Please only send in dogs. We only rate dogs,10,10,,,14795,3687,,1,Norwich_Terrier,0.397163,True
809808892968534016,12,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12,12,10,Maximus,,0,4584,retweet,1,Labrador_Retriever,0.8616510000000001,True
809448704142938112,12,"I call this one ""A Blep by the Sea"" 12",12,10,,,6611,1371,,1,Greater_Swiss_Mountain_Dog,0.375415,True
809220051211603969,12,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h,12,10,Kyro,,18909,5255,,1,Pomeranian,0.8195110000000001,True
809084759137812480,12,This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11,11,10,Wallace,,12577,3307,,1,Vizsla,0.911412,True
808838249661788160,12,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13,13,10,Ito,,9648,2868,,1,Rottweiler,0.36953,True
808733504066486276,12,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12,12,10,,pupper,7514,2034,,1,Seat_Belt,0.779137,False
808501579447930884,12,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12,12,10,Koda,,10766,2456,,2,Airedale,0.454239,True
808134635716833280,12,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13,13,10,Milo,,0,5527,retweet,1,Cocker_Spaniel,0.74022,True
808106460588765185,12,Here we have Burke ,12,10,,pupper,8396,2071,,1,Golden_Retriever,0.426183,True
808001312164028416,12,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12,12,10,Cooper,,11864,3318,,1,Labrador_Retriever,0.730959,True
807621403335917568,12,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14,14,10,Ollie,pupper,13871,3394,,3,Golden_Retriever,0.873233,True
807106840509214720,12,This is Stephan. He just wants to help. 13,13,10,Stephan,,111759,51725,,1,Chihuahua,0.50537,True
807059379405148160,12,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12,12,10,Cali,,0,6900,retweet,1,Seat_Belt,0.474292,False
807010152071229440,12,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12,12,10,Lennon,,12488,3638,,1,Golden_Retriever,0.610807,True
806629075125202948,12,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13",13,10,,,70691,32419,,2,Arabian_Camel,0.366248,False
806542213899489280,12,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11,11,10,Waffles,,9746,2219,,1,Vizsla,0.938617,True
806242860592926720,12,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12,12,10,Dave,,0,10897,retweet,2,Cardigan,0.593858,True
806219024703037440,12,We only rate dogs. Please stop sending in non,11,10,,,6142,1134,,1,Chow,0.835102,True
805958939288408065,12,RT @dog_rates: This is Penny. She fought a bee and the bee won. 10,10,10,Penny,,0,5021,retweet,1,Irish_Setter,0.574557,True
805932879469572096,12,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H,12,10,Major,,7894,1804,,1,Norwegian_Elkhound,0.657967,True
805826884734976000,12,This is Duke. He is not a fan of the pupporazzi. 12,12,10,Duke,,6247,1717,,1,Siberian_Husky,0.248926,True
805520635690676224,12,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13,13,10,Zeke,,5489,1552,,1,Malinois,0.643147,True
805487436403003392,12,Meet Sansa and Gary. They run along the fence together everyday,12,10,Sansa,,8359,2382,,3,Shield,0.58783,False
805207613751304193,12,This is Shooter. He's doing quite the snowy zoom. 12,12,10,Shooter,,7488,1629,,1,Pembroke,0.244705,True
804738756058218496,12,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12,12,10,Django,,13003,3604,,1,Tibetan_Mastiff,0.91579,True
804413760345620481,12,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13,13,10,Rusty,,0,3014,retweet,1,Chow,0.0903414,True
804026241225523202,11,This is Bo. He's going to make me cry. 13,13,10,Bo,,42109,15072,,1,Web_Site,0.492709,False
803773340896923648,11,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12,12,10,Diogi,puppo,9570,2591,,2,Miniature_Pinscher,0.817066,True
803692223237865472,11,RT @dog_rates: I present to you... Dog Jesus. 13,13,10,,,0,6934,retweet,1,Lakeland_Terrier,0.530104,True
803638050916102144,11,Pupper hath acquire enemy. 13,13,10,,pupper,10392,3887,,1,Labrador_Retriever,0.372776,True
803380650405482500,11,Meet Sonny. He's an in,12,10,Sonny,,7402,1770,,1,Bookcase,0.890601,False
803276597545603072,11,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11,11,10,Winston,,9565,2301,,1,Pembroke,0.457086,True
802952499103731712,11,This is Marley. She's having a ruff day. Pretty pupset. 12,12,10,Marley,,8586,1875,,1,Chow,0.944032,True
802624713319034886,11,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12",12,10,,,0,2729,retweet,1,Cocker_Spaniel,0.253442,True
802572683846291456,11,This is Winnie. She's h,12,10,Winnie,,8528,2361,,1,Golden_Retriever,0.610171,True
802323869084381190,11,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13,13,10,Severus,,15357,5489,,4,Home_Theater,0.765069,False
802265048156610565,11,Like doggo,11,10,,doggo,6626,1299,,1,Labrador_Retriever,0.8971620000000001,True
802239329049477120,11,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12,12,10,Loki,puppo,8658,2461,,2,Eskimo_Dog,0.482498,True
801958328846974976,11,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12,12,10,Ronnie,,7370,1599,,1,Staffordshire_Bullterrier,0.327887,True
801538201127157760,11,This is Wallace. He'll be your chau,12,10,Wallace,,7828,1954,,1,Pembroke,0.550506,True
801285448605831168,11,oh h,10,10,,,5748,773,,1,Minivan,0.789376,False
801167903437357056,11,This is Milo. I would do terrible things for Milo. 13,13,10,Milo,,23201,5527,,1,Cocker_Spaniel,0.74022,True
801115127852503040,11,This is Bones. He's being haunted by another doggo of roughly the same size. 12,12,10,Bones,pupper,7684,1986,,1,Dalmatian,0.823356,True
800751577355128832,11,Say hello to Mauve and Murphy. They're rather h,12,10,Mauve,,10098,2639,,2,Cocker_Spaniel,0.771984,True
800513324630806528,11,This is Chef. Chef loves everyone and wants everyone to love each other. 11,11,10,Chef,,12511,2834,,1,Pembroke,0.8289040000000001,True
800459316964663297,11,Here's a very sleepy pupper. Appears to be portable as h,12,10,,pupper,9053,2063,,1,Teddy,0.311928,False
800443802682937345,11,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11,11,10,Sampson,pupper,0,4030,retweet,1,Mousetrap,0.777468,False
800388270626521089,11,This is Doc. He takes time out of every day to worship our plant overlords. 12,12,10,Doc,floofer,10631,2638,,2,Golden_Retriever,0.35986,True
800141422401830912,11,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13,13,10,Peaches,,14529,2398,,3,Golden_Retriever,0.938048,True
800018252395122689,11,Here's a doggo doin a struggle. 11,11,10,,doggo,26939,12338,,1,Vacuum,0.289485,False
799774291445383169,11,RT @dog_rates: This is Tucker. He would like a hug. 13,13,10,Tucker,,0,4376,retweet,1,Chow,0.316565,True
799757965289017345,11,This is Sobe. She's a h,13,10,Sobe,doggo,7986,2005,,1,Border_Collie,0.442534,True
799422933579902976,11,This is Longfellow ,12,10,Longfellow,,7694,1801,,1,Miniature_Pinscher,0.58363,True
799297110730567681,11,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11,11,10,Jeffrey,,9400,2569,,1,Malamute,0.985028,True
799063482566066176,11,This is Mister. He only wears the most fashionable af headwear. 11,11,10,Mister,,7700,2342,,2,Norfolk_Terrier,0.334436,True
798933969379225600,11,This is Iroh. He's in a predicament. 12,12,10,Iroh,,12439,4163,,1,Siberian_Husky,0.703224,True
798925684722855936,11,This is Shadow. He's a firm believer that they're all good dogs. H,11,10,Shadow,,7164,1363,,1,West_Highland_White_Terrier,0.539463,True
798697898615730177,11,RT @dog_rates: This is Stubert. He just arrived. 10,10,10,Stubert,,0,6104,retweet,1,Labrador_Retriever,0.8686709999999999,True
798694562394996736,11,RT @dog_rates: I'm not sure what's happening here,12,10,,,0,4646,retweet,1,Chihuahua,0.615163,True
798673117451325440,11,RT @dog_rates: I shall call him squishy and he shall be mine,13,10,,,0,5229,retweet,1,Dough,0.806757,False
798665375516884993,11,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10,10,10,Lola,,0,3679,retweet,1,Chow,0.243529,True
798644042770751489,11,RT @dog_rates: This is Paull. He just stubbed his toe. 10,10,10,Paull,,0,1747,retweet,1,English_Springer,0.403698,True
798628517273620480,11,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12,12,10,,,0,1867,retweet,1,Beagle,0.636169,True
798340744599797760,11,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11,11,10,Davey,,0,3144,retweet,1,Papillon,0.53318,True
798209839306514432,11,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13,13,10,Cooper,,9933,2425,,1,Pekinese,0.524583,True
797971864723324932,11,Here's a helicopter pupper. He takes off at random. H,12,10,,pupper,10970,2893,,1,American_Staffordshire_Terrier,0.489845,True
797545162159308800,11,This is Cassie. She steals things. Guilt increases slightly each time. 12,12,10,Cassie,,13893,4625,,1,Pembroke,0.954089,True
797236660651966464,11,This is Pancake. She loves Batman and winks like a h,12,10,Pancake,,18954,6169,,2,Collie,0.767005,True
796865951799083009,11,This is Tyr. He's just checking on you. Nifty af tongue slip. 12,12,10,Tyr,,7322,1830,,1,Cardigan,0.8391290000000001,True
796759840936919040,11,Say hello to Romeo. He was just told that it's too cold for the pool. H,11,10,Romeo,,11220,2840,,1,American_Staffordshire_Terrier,0.463996,True
796484825502875648,11,Here's a sleepy doggo that requested some assistance. 12,12,10,,doggo,7195,1654,,1,Cocker_Spaniel,0.116924,True
